Data type,UnitTypeInput Id,UnitTypeInput Name,Unit Input Custom Name,Timestamp,Timestamp short (UTC),Value,Base,Unit Id,Unit Name
Hourly Uncalibrated,2801,PowerMoniSpot,,2024-01-03T14:00:00.0000000+00:00,1/3/2024 2:00:00 PM,917.620223888889,,17888,Ventilation Loft
Hourly apparent-power,2801,PowerMoniSpot,,2024-01-03T15:00:00.0000000+00:00,1/3/2024 3:00:00 PM,1651.886618875,VA,17888,Ventilation Loft
Hourly Uncalibrated,2801,PowerMoniSpot,,2024-01-03T15:00:00.0000000+00:00,1/3/2024 3:00:00 PM,917.714788263889,,17888,Ventilation Loft
Hourly apparent-power,2801,PowerMoniSpot,,2024-01-03T16:00:00.0000000+00:00,1/3/2024 4:00:00 PM,190.016397138672,VA,17888,Ventilation Loft
Hourly Uncalibrated,2801,PowerMoniSpot,,2024-01-03T16:00:00.0000000+00:00,1/3/2024 4:00:00 PM,105.56466507704,,17888,Ventilation Loft
Hourly apparent-power,2801,PowerMoniSpot,,2024-01-03T17:00:00.0000000+00:00,1/3/2024 5:00:00 PM,43.9221477373047,VA,17888,Ventilation Loft
Hourly Uncalibrated,2801,PowerMoniSpot,,2024-01-03T17:00:00.0000000+00:00,1/3/2024 5:00:00 PM,24.4011931873915,,17888,Ventilation Loft
Hourly apparent-power,2801,PowerMoniSpot,,2024-01-03T18:00:00.0000000+00:00,1/3/2024 6:00:00 PM,45.37754015625,VA,17888,Ventilation Loft
Hourly Uncalibrated,2801,PowerMoniSpot,,2024-01-03T18:00:00.0000000+00:00,1/3/2024 6:00:00 PM,25.20974453125,,17888,Ventilation Loft
Hourly apparent-power,2801,PowerMoniSpot,,2024-01-03T19:00:00.0000000+00:00,1/3/2024 7:00:00 PM,47.3085497509766,VA,17888,Ventilation Loft
Hourly Uncalibrated,2801,PowerMoniSpot,,2024-01-03T19:00:00.0000000+00:00,1/3/2024 7:00:00 PM,26.2825276394314,,17888,Ventilation Loft
Hourly apparent-power,2801,PowerMoniSpot,,2024-01-03T20:00:00.0000000+00:00,1/3/2024 8:00:00 PM,46.546566602539,VA,17888,Ventilation Loft
Hourly Uncalibrated,2801,PowerMoniSpot,,2024-01-03T20:00:00.0000000+00:00,1/3/2024 8:00:00 PM,25.8592036680773,,17888,Ventilation Loft
Hourly apparent-power,2801,PowerMoniSpot,,2024-01-03T21:00:00.0000000+00:00,1/3/2024 9:00:00 PM,44.6712479560547,VA,17888,Ventilation Loft
Hourly Uncalibrated,2801,PowerMoniSpot,,2024-01-03T21:00:00.0000000+00:00,1/3/2024 9:00:00 PM,24.8173599755859,,17888,Ventilation Loft
Hourly apparent-power,2801,PowerMoniSpot,,2024-01-03T22:00:00.0000000+00:00,1/3/2024 10:00:00 PM,54.0909806337891,VA,17888,Ventilation Loft
Hourly Uncalibrated,2801,PowerMoniSpot,,2024-01-03T22:00:00.0000000+00:00,1/3/2024 10:00:00 PM,30.0505447965495,,17888,Ventilation Loft
Hourly apparent-power,2801,PowerMoniSpot,,2024-01-03T23:00:00.0000000+00:00,1/3/2024 11:00:00 PM,57.3369790068359,VA,17888,Ventilation Loft
Hourly Uncalibrated,2801,PowerMoniSpot,,2024-01-03T23:00:00.0000000+00:00,1/3/2024 11:00:00 PM,31.85387722602,,17888,Ventilation Loft
Hourly apparent-power,2801,PowerMoniSpot,,2024-01-04T00:00:00.0000000+00:00,1/4/2024 12:00:00 AM,53.0539953066406,VA,17888,Ventilation Loft
Hourly Uncalibrated,2801,PowerMoniSpot,,2024-01-04T00:00:00.0000000+00:00,1/4/2024 12:00:00 AM,29.4744418370226,,17888,Ventilation Loft
Hourly apparent-power,2801,PowerMoniSpot,,2024-01-04T01:00:00.0000000+00:00,1/4/2024 1:00:00 AM,54.4057085410156,VA,17888,Ventilation Loft
Hourly Uncalibrated,2801,PowerMoniSpot,,2024-01-04T01:00:00.0000000+00:00,1/4/2024 1:00:00 AM,30.2253936338976,,17888,Ventilation Loft
Hourly apparent-power,2801,PowerMoniSpot,,2024-01-04T02:00:00.0000000+00:00,1/4/2024 2:00:00 AM,58.5107377050781,VA,17888,Ventilation Loft
Hourly Uncalibrated,2801,PowerMoniSpot,,2024-01-04T02:00:00.0000000+00:00,1/4/2024 2:00:00 AM,32.5059653917101,,17888,Ventilation Loft
Hourly apparent-power,2801,PowerMoniSpot,,2024-01-04T03:00:00.0000000+00:00,1/4/2024 3:00:00 AM,56.4540793798828,VA,17888,Ventilation Loft
Hourly Uncalibrated,2801,PowerMoniSpot,,2024-01-04T03:00:00.0000000+00:00,1/4/2024 3:00:00 AM,31.3633774332682,,17888,Ventilation Loft
Hourly apparent-power,2801,PowerMoniSpot,,2024-01-04T04:00:00.0000000+00:00,1/4/2024 4:00:00 AM,56.6578032910156,VA,17888,Ventilation Loft
