Data type,UnitTypeInput Id,UnitTypeInput Name,Unit Input Custom Name,Timestamp,Timestamp short (UTC),Value,Base,Unit Id,Unit Name
Hourly Power,3003,Phase 3,,2024-01-01T14:00:00.0000000+00:00,1/1/2024 2:00:00 PM,198.691876897282,W,19343,PowerMoniMain
Hourly Total Current,0,,,2024-01-01T15:00:00.0000000+00:00,1/1/2024 3:00:00 PM,7.16403424286181,A,19343,PowerMoniMain
Hourly Total Power,0,,,2024-01-01T15:00:00.0000000+00:00,1/1/2024 3:00:00 PM,841.893432983293,W,19343,PowerMoniMain
Hourly Current,3001,Phase 1,,2024-01-01T15:00:00.0000000+00:00,1/1/2024 3:00:00 PM,1.86634570601914,A,19343,PowerMoniMain
Hourly Power,3001,Phase 1,,2024-01-01T15:00:00.0000000+00:00,1/1/2024 3:00:00 PM,222.998829642402,W,19343,PowerMoniMain
Hourly Current,3002,Phase 2,,2024-01-01T15:00:00.0000000+00:00,1/1/2024 3:00:00 PM,3.90565289093389,A,19343,PowerMoniMain
Hourly Power,3002,Phase 2,,2024-01-01T15:00:00.0000000+00:00,1/1/2024 3:00:00 PM,578.536592350006,W,19343,PowerMoniMain
Hourly Current,3003,Phase 3,,2024-01-01T15:00:00.0000000+00:00,1/1/2024 3:00:00 PM,1.39203564590878,A,19343,PowerMoniMain
Hourly Power,3003,Phase 3,,2024-01-01T15:00:00.0000000+00:00,1/1/2024 3:00:00 PM,40.3580109908846,W,19343,PowerMoniMain
Hourly Total Current,0,,,2024-01-01T16:00:00.0000000+00:00,1/1/2024 4:00:00 PM,8.06530721558465,A,19343,PowerMoniMain
Hourly Total Power,0,,,2024-01-01T16:00:00.0000000+00:00,1/1/2024 4:00:00 PM,1486.83926728249,W,19343,PowerMoniMain
Hourly Current,3001,Phase 1,,2024-01-01T16:00:00.0000000+00:00,1/1/2024 4:00:00 PM,0.914744723935922,A,19343,PowerMoniMain
Hourly Power,3001,Phase 1,,2024-01-01T16:00:00.0000000+00:00,1/1/2024 4:00:00 PM,105.235897748735,W,19343,PowerMoniMain
Hourly Current,3002,Phase 2,,2024-01-01T16:00:00.0000000+00:00,1/1/2024 4:00:00 PM,5.13163821670744,A,19343,PowerMoniMain
Hourly Power,3002,Phase 2,,2024-01-01T16:00:00.0000000+00:00,1/1/2024 4:00:00 PM,962.897763383653,W,19343,PowerMoniMain
Hourly Current,3003,Phase 3,,2024-01-01T16:00:00.0000000+00:00,1/1/2024 4:00:00 PM,2.01892427494129,A,19343,PowerMoniMain
Hourly Power,3003,Phase 3,,2024-01-01T16:00:00.0000000+00:00,1/1/2024 4:00:00 PM,418.705606150097,W,19343,PowerMoniMain
Hourly Total Current,0,,,2024-01-01T17:00:00.0000000+00:00,1/1/2024 5:00:00 PM,8.07055991210871,A,19343,PowerMoniMain
Hourly Total Power,0,,,2024-01-01T17:00:00.0000000+00:00,1/1/2024 5:00:00 PM,1482.97999048445,W,19343,PowerMoniMain
Hourly Current,3001,Phase 1,,2024-01-01T17:00:00.0000000+00:00,1/1/2024 5:00:00 PM,0.907015039241976,A,19343,PowerMoniMain
Hourly Power,3001,Phase 1,,2024-01-01T17:00:00.0000000+00:00,1/1/2024 5:00:00 PM,103.537091517978,W,19343,PowerMoniMain
Hourly Current,3002,Phase 2,,2024-01-01T17:00:00.0000000+00:00,1/1/2024 5:00:00 PM,5.14643139309353,A,19343,PowerMoniMain
Hourly Power,3002,Phase 2,,2024-01-01T17:00:00.0000000+00:00,1/1/2024 5:00:00 PM,960.111518639458,W,19343,PowerMoniMain
Hourly Current,3003,Phase 3,,2024-01-01T17:00:00.0000000+00:00,1/1/2024 5:00:00 PM,2.0171134797732,A,19343,PowerMoniMain
Hourly Power,3003,Phase 3,,2024-01-01T17:00:00.0000000+00:00,1/1/2024 5:00:00 PM,419.331380327013,W,19343,PowerMoniMain
Hourly Total Current,0,,,2024-01-01T18:00:00.0000000+00:00,1/1/2024 6:00:00 PM,8.12611544026268,A,19343,PowerMoniMain
