Data type,UnitTypeInput Id,UnitTypeInput Name,Unit Input Custom Name,Timestamp,Timestamp short (UTC),Value,Base,Unit Id,Unit Name
Hourly Current,3002,Phase 2,,2024-02-01T14:00:00.0000000+00:00,2/1/2024 2:00:00 PM,11.657640007072,A,19343,PowerMoniMain
Hourly Power,3002,Phase 2,,2024-02-01T14:00:00.0000000+00:00,2/1/2024 2:00:00 PM,2540.86696533203,W,19343,PowerMoniMain
Hourly Current,3003,Phase 3,,2024-02-01T14:00:00.0000000+00:00,2/1/2024 2:00:00 PM,12.3074232334561,A,19343,PowerMoniMain
Hourly Power,3003,Phase 3,,2024-02-01T14:00:00.0000000+00:00,2/1/2024 2:00:00 PM,1173.25488376194,W,19343,PowerMoniMain
Hourly Total Current,0,,,2024-02-01T15:00:00.0000000+00:00,2/1/2024 3:00:00 PM,26.7280110225412,A,19343,PowerMoniMain
Hourly Total Power,0,,,2024-02-01T15:00:00.0000000+00:00,2/1/2024 3:00:00 PM,4558.80531565349,W,19343,PowerMoniMain
Hourly Current,3001,Phase 1,,2024-02-01T15:00:00.0000000+00:00,2/1/2024 3:00:00 PM,6.56074776331584,A,19343,PowerMoniMain
Hourly Power,3001,Phase 1,,2024-02-01T15:00:00.0000000+00:00,2/1/2024 3:00:00 PM,1366.95666534424,W,19343,PowerMoniMain
Hourly Current,3002,Phase 2,,2024-02-01T15:00:00.0000000+00:00,2/1/2024 3:00:00 PM,8.85953775366147,A,19343,PowerMoniMain
Hourly Power,3002,Phase 2,,2024-02-01T15:00:00.0000000+00:00,2/1/2024 3:00:00 PM,1948.57062245687,W,19343,PowerMoniMain
Hourly Current,3003,Phase 3,,2024-02-01T15:00:00.0000000+00:00,2/1/2024 3:00:00 PM,11.3077255055639,A,19343,PowerMoniMain
Hourly Power,3003,Phase 3,,2024-02-01T15:00:00.0000000+00:00,2/1/2024 3:00:00 PM,1243.27802785238,W,19343,PowerMoniMain
Hourly Total Current,0,,,2024-02-01T16:00:00.0000000+00:00,2/1/2024 4:00:00 PM,16.3519129272633,A,19343,PowerMoniMain
Hourly Total Power,0,,,2024-02-01T16:00:00.0000000+00:00,2/1/2024 4:00:00 PM,2009.61622971217,W,19343,PowerMoniMain
Hourly Current,3001,Phase 1,,2024-02-01T16:00:00.0000000+00:00,2/1/2024 4:00:00 PM,5.77097010837661,A,19343,PowerMoniMain
Hourly Power,3001,Phase 1,,2024-02-01T16:00:00.0000000+00:00,2/1/2024 4:00:00 PM,1156.62109514025,W,19343,PowerMoniMain
Hourly Current,3002,Phase 2,,2024-02-01T16:00:00.0000000+00:00,2/1/2024 4:00:00 PM,3.31414762278398,A,19343,PowerMoniMain
Hourly Power,3002,Phase 2,,2024-02-01T16:00:00.0000000+00:00,2/1/2024 4:00:00 PM,550.922662031386,W,19343,PowerMoniMain
Hourly Current,3003,Phase 3,,2024-02-01T16:00:00.0000000+00:00,2/1/2024 4:00:00 PM,7.26679519610272,A,19343,PowerMoniMain
Hourly Power,3003,Phase 3,,2024-02-01T16:00:00.0000000+00:00,2/1/2024 4:00:00 PM,302.072472540537,W,19343,PowerMoniMain
Hourly Total Current,0,,,2024-02-01T17:00:00.0000000+00:00,2/1/2024 5:00:00 PM,9.92116733302673,A,19343,PowerMoniMain
Hourly Total Power,0,,,2024-02-01T17:00:00.0000000+00:00,2/1/2024 5:00:00 PM,1692.52546838972,W,19343,PowerMoniMain
