Data type,UnitTypeInput Id,UnitTypeInput Name,Unit Input Custom Name,Timestamp,Timestamp short (UTC),Value,Base,Unit Id,Unit Name
Hourly Power,3001,Phase 1,,2024-03-01T15:00:00.0000000+00:00,3/1/2024 3:00:00 PM,1512.2986138916,W,19343,PowerMoniMain
Hourly Current,3002,Phase 2,,2024-03-01T15:00:00.0000000+00:00,3/1/2024 3:00:00 PM,8.2679711997509,A,19343,PowerMoniMain
Hourly Power,3002,Phase 2,,2024-03-01T15:00:00.0000000+00:00,3/1/2024 3:00:00 PM,1832.02529337565,W,19343,PowerMoniMain
Hourly Current,3003,Phase 3,,2024-03-01T15:00:00.0000000+00:00,3/1/2024 3:00:00 PM,4.90875339965026,A,19343,PowerMoniMain
Hourly Power,3003,Phase 3,,2024-03-01T15:00:00.0000000+00:00,3/1/2024 3:00:00 PM,681.855235002306,W,19343,PowerMoniMain
Hourly Total Current,0,,,2024-03-01T16:00:00.0000000+00:00,3/1/2024 4:00:00 PM,10.3260925735368,A,19343,PowerMoniMain
Hourly Total Power,0,,,2024-03-01T16:00:00.0000000+00:00,3/1/2024 4:00:00 PM,1591.28910736484,W,19343,PowerMoniMain
Hourly Current,3001,Phase 1,,2024-03-01T16:00:00.0000000+00:00,3/1/2024 4:00:00 PM,5.43006611651844,A,19343,PowerMoniMain
Hourly Power,3001,Phase 1,,2024-03-01T16:00:00.0000000+00:00,3/1/2024 4:00:00 PM,1135.14163475884,W,19343,PowerMoniMain
Hourly Current,3002,Phase 2,,2024-03-01T16:00:00.0000000+00:00,3/1/2024 4:00:00 PM,2.7095763020383,A,19343,PowerMoniMain
Hourly Power,3002,Phase 2,,2024-03-01T16:00:00.0000000+00:00,3/1/2024 4:00:00 PM,365.714211976793,W,19343,PowerMoniMain
Hourly Current,3003,Phase 3,,2024-03-01T16:00:00.0000000+00:00,3/1/2024 4:00:00 PM,2.18645015498002,A,19343,PowerMoniMain
Hourly Power,3003,Phase 3,,2024-03-01T16:00:00.0000000+00:00,3/1/2024 4:00:00 PM,90.4332606292102,W,19343,PowerMoniMain
Hourly Total Current,0,,,2024-03-01T17:00:00.0000000+00:00,3/1/2024 5:00:00 PM,11.8828957271576,A,19343,PowerMoniMain
Hourly Total Power,0,,,2024-03-01T17:00:00.0000000+00:00,3/1/2024 5:00:00 PM,1854.98388948136,W,19343,PowerMoniMain
Hourly Current,3001,Phase 1,,2024-03-01T17:00:00.0000000+00:00,3/1/2024 5:00:00 PM,6.18147624903255,A,19343,PowerMoniMain
Hourly Power,3001,Phase 1,,2024-03-01T17:00:00.0000000+00:00,3/1/2024 5:00:00 PM,1338.97974077013,W,19343,PowerMoniMain
Hourly Current,3002,Phase 2,,2024-03-01T17:00:00.0000000+00:00,3/1/2024 5:00:00 PM,2.99767969581816,A,19343,PowerMoniMain
Hourly Power,3002,Phase 2,,2024-03-01T17:00:00.0000000+00:00,3/1/2024 5:00:00 PM,467.517252782186,W,19343,PowerMoniMain
Hourly Current,3003,Phase 3,,2024-03-01T17:00:00.0000000+00:00,3/1/2024 5:00:00 PM,2.70373978230688,A,19343,PowerMoniMain
Hourly Power,3003,Phase 3,,2024-03-01T17:00:00.0000000+00:00,3/1/2024 5:00:00 PM,48.4868959290451,W,19343,PowerMoniMain
Hourly Total Current,0,,,2024-03-01T18:00:00.0000000+00:00,3/1/2024 6:00:00 PM,11.6656963726547,A,19343,PowerMoniMain
Hourly Total Power,0,,,2024-03-01T18:00:00.0000000+00:00,3/1/2024 6:00:00 PM,1843.50766167641,W,19343,PowerMoniMain
Hourly Current,3001,Phase 1,,2024-03-01T18:00:00.0000000+00:00,3/1/2024 6:00:00 PM,6.29084720439381,A,19343,PowerMoniMain
Hourly Power,3001,Phase 1,,2024-03-01T18:00:00.0000000+00:00,3/1/2024 6:00:00 PM,1361.48802676731,W,19343,PowerMoniMain
Hourly Current,3002,Phase 2,,2024-03-01T18:00:00.0000000+00:00,3/1/2024 6:00:00 PM,2.86894887447357,A,19343,PowerMoniMain
Hourly Power,3002,Phase 2,,2024-03-01T18:00:00.0000000+00:00,3/1/2024 6:00:00 PM,435.288114013672,W,19343,PowerMoniMain
Hourly Current,3003,Phase 3,,2024-03-01T18:00:00.0000000+00:00,3/1/2024 6:00:00 PM,2.50590029378732,A,19343,PowerMoniMain
Hourly Power,3003,Phase 3,,2024-03-01T18:00:00.0000000+00:00,3/1/2024 6:00:00 PM,46.7315208954281,W,19343,PowerMoniMain
Hourly Total Current,0,,,2024-03-01T19:00:00.0000000+00:00,3/1/2024 7:00:00 PM,11.6400550150871,A,19343,PowerMoniMain
Hourly Total Power,0,,,2024-03-01T19:00:00.0000000+00:00,3/1/2024 7:00:00 PM,1843.61712060928,W,19343,PowerMoniMain
Hourly Current,3001,Phase 1,,2024-03-01T19:00:00.0000000+00:00,3/1/2024 7:00:00 PM,6.27656408455637,A,19343,PowerMoniMain
Hourly Power,3001,Phase 1,,2024-03-01T19:00:00.0000000+00:00,3/1/2024 7:00:00 PM,1363.09084130181,W,19343,PowerMoniMain
Hourly Current,3002,Phase 2,,2024-03-01T19:00:00.0000000+00:00,3/1/2024 7:00:00 PM,2.86471057752768,A,19343,PowerMoniMain
Hourly Power,3002,Phase 2,,2024-03-01T19:00:00.0000000+00:00,3/1/2024 7:00:00 PM,435.733268068102,W,19343,PowerMoniMain
Hourly Current,3003,Phase 3,,2024-03-01T19:00:00.0000000+00:00,3/1/2024 7:00:00 PM,2.49878035300308,A,19343,PowerMoniMain
Hourly Power,3003,Phase 3,,2024-03-01T19:00:00.0000000+00:00,3/1/2024 7:00:00 PM,44.7930112393697,W,19343,PowerMoniMain
Hourly Total Current,0,,,2024-03-01T20:00:00.0000000+00:00,3/1/2024 8:00:00 PM,12.9349591470427,A,19343,PowerMoniMain
Hourly Total Power,0,,,2024-03-01T20:00:00.0000000+00:00,3/1/2024 8:00:00 PM,2087.25014909744,W,19343,PowerMoniMain
Hourly Current,3001,Phase 1,,2024-03-01T20:00:00.0000000+00:00,3/1/2024 8:00:00 PM,6.68076564987501,A,19343,PowerMoniMain
Hourly Power,3001,Phase 1,,2024-03-01T20:00:00.0000000+00:00,3/1/2024 8:00:00 PM,1429.92328179253,W,19343,PowerMoniMain
Hourly Current,3002,Phase 2,,2024-03-01T20:00:00.0000000+00:00,3/1/2024 8:00:00 PM,3.73561845554246,A,19343,PowerMoniMain
Hourly Power,3002,Phase 2,,2024-03-01T20:00:00.0000000+00:00,3/1/2024 8:00:00 PM,611.287104636299,W,19343,PowerMoniMain
Hourly Current,3003,Phase 3,,2024-03-01T20:00:00.0000000+00:00,3/1/2024 8:00:00 PM,2.51857504162523,A,19343,PowerMoniMain
Hourly Power,3003,Phase 3,,2024-03-01T20:00:00.0000000+00:00,3/1/2024 8:00:00 PM,46.0397626686096,W,19343,PowerMoniMain
Hourly Total Current,0,,,2024-03-01T21:00:00.0000000+00:00,3/1/2024 9:00:00 PM,11.7062353244093,A,19343,PowerMoniMain
Hourly Total Power,0,,,2024-03-01T21:00:00.0000000+00:00,3/1/2024 9:00:00 PM,1861.04402522617,W,19343,PowerMoniMain
Hourly Current,3001,Phase 1,,2024-03-01T21:00:00.0000000+00:00,3/1/2024 9:00:00 PM,6.30217774338192,A,19343,PowerMoniMain
Hourly Power,3001,Phase 1,,2024-03-01T21:00:00.0000000+00:00,3/1/2024 9:00:00 PM,1375.46847323948,W,19343,PowerMoniMain
Hourly Current,3002,Phase 2,,2024-03-01T21:00:00.0000000+00:00,3/1/2024 9:00:00 PM,2.87534553044372,A,19343,PowerMoniMain
Hourly Power,3002,Phase 2,,2024-03-01T21:00:00.0000000+00:00,3/1/2024 9:00:00 PM,438.296578742133,W,19343,PowerMoniMain
Hourly Current,3003,Phase 3,,2024-03-01T21:00:00.0000000+00:00,3/1/2024 9:00:00 PM,2.52871205058363,A,19343,PowerMoniMain
