Data type,UnitTypeInput Id,UnitTypeInput Name,Unit Input Custom Name,Timestamp,Timestamp short (UTC),Value,Base,Unit Id,Unit Name
Hourly Power,3002,Phase 2,,2024-01-08T14:00:00.0000000+00:00,1/8/2024 2:00:00 PM,434.729664107429,W,19343,PowerMoniMain
Hourly Current,3003,Phase 3,,2024-01-08T14:00:00.0000000+00:00,1/8/2024 2:00:00 PM,12.1016942066616,A,19343,PowerMoniMain
Hourly Power,3003,Phase 3,,2024-01-08T14:00:00.0000000+00:00,1/8/2024 2:00:00 PM,990.654497799344,W,19343,PowerMoniMain
Hourly Total Current,0,,,2024-01-08T15:00:00.0000000+00:00,1/8/2024 3:00:00 PM,20.2244597063462,A,19343,PowerMoniMain
Hourly Total Power,0,,,2024-01-08T15:00:00.0000000+00:00,1/8/2024 3:00:00 PM,1648.86993373447,W,19343,PowerMoniMain
Hourly Current,3001,Phase 1,,2024-01-08T15:00:00.0000000+00:00,1/8/2024 3:00:00 PM,4.19741322524017,A,19343,PowerMoniMain
Hourly Power,3001,Phase 1,,2024-01-08T15:00:00.0000000+00:00,1/8/2024 3:00:00 PM,734.269200286865,W,19343,PowerMoniMain
Hourly Current,3002,Phase 2,,2024-01-08T15:00:00.0000000+00:00,1/8/2024 3:00:00 PM,7.36256537702349,A,19343,PowerMoniMain
Hourly Power,3002,Phase 2,,2024-01-08T15:00:00.0000000+00:00,1/8/2024 3:00:00 PM,410.307581693861,W,19343,PowerMoniMain
Hourly Current,3003,Phase 3,,2024-01-08T15:00:00.0000000+00:00,1/8/2024 3:00:00 PM,8.66448110408253,A,19343,PowerMoniMain
Hourly Power,3003,Phase 3,,2024-01-08T15:00:00.0000000+00:00,1/8/2024 3:00:00 PM,504.293151753743,W,19343,PowerMoniMain
Hourly Total Current,0,,,2024-01-08T16:00:00.0000000+00:00,1/8/2024 4:00:00 PM,11.1764552700851,A,19343,PowerMoniMain
Hourly Total Power,0,,,2024-01-08T16:00:00.0000000+00:00,1/8/2024 4:00:00 PM,1637.74399675369,W,19343,PowerMoniMain
Hourly Current,3001,Phase 1,,2024-01-08T16:00:00.0000000+00:00,1/8/2024 4:00:00 PM,1.18211030188534,A,19343,PowerMoniMain
Hourly Power,3001,Phase 1,,2024-01-08T16:00:00.0000000+00:00,1/8/2024 4:00:00 PM,232.746656227112,W,19343,PowerMoniMain
Hourly Current,3002,Phase 2,,2024-01-08T16:00:00.0000000+00:00,1/8/2024 4:00:00 PM,5.72938826706674,A,19343,PowerMoniMain
Hourly Power,3002,Phase 2,,2024-01-08T16:00:00.0000000+00:00,1/8/2024 4:00:00 PM,822.926923368242,W,19343,PowerMoniMain
Hourly Current,3003,Phase 3,,2024-01-08T16:00:00.0000000+00:00,1/8/2024 4:00:00 PM,4.26495670113299,A,19343,PowerMoniMain
Hourly Power,3003,Phase 3,,2024-01-08T16:00:00.0000000+00:00,1/8/2024 4:00:00 PM,582.070417158339,W,19343,PowerMoniMain
Hourly Total Current,0,,,2024-01-08T17:00:00.0000000+00:00,1/8/2024 5:00:00 PM,8.91665707876285,A,19343,PowerMoniMain
Hourly Total Power,0,,,2024-01-08T17:00:00.0000000+00:00,1/8/2024 5:00:00 PM,1454.38401861403,W,19343,PowerMoniMain
Hourly Current,3001,Phase 1,,2024-01-08T17:00:00.0000000+00:00,1/8/2024 5:00:00 PM,1.16226282255517,A,19343,PowerMoniMain
Hourly Power,3001,Phase 1,,2024-01-08T17:00:00.0000000+00:00,1/8/2024 5:00:00 PM,231.594845496284,W,19343,PowerMoniMain
Hourly Current,3002,Phase 2,,2024-01-08T17:00:00.0000000+00:00,1/8/2024 5:00:00 PM,5.35115600546201,A,19343,PowerMoniMain
Hourly Power,3002,Phase 2,,2024-01-08T17:00:00.0000000+00:00,1/8/2024 5:00:00 PM,952.869642096625,W,19343,PowerMoniMain
Hourly Current,3003,Phase 3,,2024-01-08T17:00:00.0000000+00:00,1/8/2024 5:00:00 PM,2.40323825074567,A,19343,PowerMoniMain
Hourly Power,3003,Phase 3,,2024-01-08T17:00:00.0000000+00:00,1/8/2024 5:00:00 PM,269.919531021118,W,19343,PowerMoniMain
Hourly Total Current,0,,,2024-01-08T18:00:00.0000000+00:00,1/8/2024 6:00:00 PM,8.93489895787504,A,19343,PowerMoniMain
Hourly Total Power,0,,,2024-01-08T18:00:00.0000000+00:00,1/8/2024 6:00:00 PM,1450.24004946391,W,19343,PowerMoniMain
Hourly Current,3001,Phase 1,,2024-01-08T18:00:00.0000000+00:00,1/8/2024 6:00:00 PM,1.16212280293306,A,19343,PowerMoniMain
Hourly Power,3001,Phase 1,,2024-01-08T18:00:00.0000000+00:00,1/8/2024 6:00:00 PM,232.238882713318,W,19343,PowerMoniMain
Hourly Current,3002,Phase 2,,2024-01-08T18:00:00.0000000+00:00,1/8/2024 6:00:00 PM,5.39845797565248,A,19343,PowerMoniMain
Hourly Power,3002,Phase 2,,2024-01-08T18:00:00.0000000+00:00,1/8/2024 6:00:00 PM,952.700743103027,W,19343,PowerMoniMain
Hourly Current,3003,Phase 3,,2024-01-08T18:00:00.0000000+00:00,1/8/2024 6:00:00 PM,2.3743181792895,A,19343,PowerMoniMain
Hourly Power,3003,Phase 3,,2024-01-08T18:00:00.0000000+00:00,1/8/2024 6:00:00 PM,265.300423647563,W,19343,PowerMoniMain
Hourly Total Current,0,,,2024-01-08T19:00:00.0000000+00:00,1/8/2024 7:00:00 PM,8.89847290138404,A,19343,PowerMoniMain
